default_code,name,height,width,length,thickness,uom_code,factor,standard_price,purchase_unit
71625,"TUBE DÉCAPÉS CARRÉ 15X15X1,5",0.015,0.015,6.15,0.0015,ML,6.15,7.07,Tube
71626,"TUBE DÉCAPÉS CARRÉ 16X16X1,5",0.016,0.016,6.15,0.0015,ML,6.15,8.18,Tube
